block_id;X0;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50;X51;X52;X53;X54;X55;X56;X57;X58;X59;X60;X61;X62;X63;X64;X65;X66;X67;X68;X69;X70;X71;X72;X73;X74;X75;X76;X77
1463;305.4;203.65;233.45000000000002;107.75;131.75;167.65;395.05;245.39999999999998;197.54999999999998;179.55;29.95;161.75;89.85;155.6;167.65;197.6;131.75;137.75;239.55;607.6;891.15;325.65;1277.55;760.35;710.6;1009.9;1087.95;844.5500000000001;357.24999999999994;1036.0;714.65;566.8000000000001;970.0500000000001;1046.05;742.6999999999999;506.99999999999994;433.24999999999994;375.2;978.1;844.35;674.65;620.75;343.29999999999995;389.19999999999993;548.95;477.1;640.95;505.09999999999997;644.6999999999999;590.85;710.6500000000001;670.6500000000001;435.2;529.0;716.6;742.5500000000001;249.49999999999997;576.8499999999999;217.54999999999998;435.15;309.3;666.65;373.29999999999995;810.6;1485.55;1056.05;818.4999999999999;1070.05;1135.85;540.95;1083.95;489.09999999999997;513.0;551.0;517.0500000000001;307.4;964.1499999999999;702.65
1464;0.0;59.95;59.95;119.9;0.0;119.9;59.95;59.95;59.95;179.85000000000002;0.0;59.95;179.85000000000002;59.95;179.85000000000002;0.0;0.0;0.0;0.0;0.0;119.9;0.0;0.0;0.0;0.0;59.95;59.95;0.0;59.95;0.0;0.0;0.0;0.0;59.95;0.0;0.0;0.0;0.0;0.0;59.95;59.95;0.0;0.0;59.95;0.0;0.0;0.0;0.0;0.0;59.95;119.8;0.0;29.95;29.95;0.0;59.9;0.0;0.0;59.95;0.0;0.0;59.95;59.95;0.0;0.0;0.0;0.0;59.9;29.95;59.95;59.95;29.95;29.95;0.0;0.0;0.0;59.95;59.95
1465;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;59.9;59.9;59.9;29.95;0.0;59.9;29.95;119.8;29.95;89.85;59.9;119.8;59.9;29.95;0.0;59.9;59.9;29.95;29.95;89.85;89.85;0.0;29.95;29.95;29.95;29.95;0.0;0.0;89.85;0.0;0.0;59.9;0.0;59.9;0.0;29.95;0.0;59.9;0.0;59.9;59.9;0.0;0.0;29.95;29.95;29.95;29.95;0.0
1466;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;119.8;59.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1467;571.0500000000001;369.75;448.45;609.15;673.8499999999999;465.45;444.49999999999994;474.5;299.2;249.2;315.99999999999994;479.45;442.59999999999997;358.8;325.84999999999997;444.55;273.15;351.7;329.0;219.29999999999998;291.04999999999995;327.9;137.54999999999998;313.95;336.94999999999993;420.7;341.79999999999995;204.25;275.04999999999995;338.84999999999997;174.39999999999998;161.39999999999998;187.29999999999998;239.3;230.14999999999998;215.25;289.09999999999997;179.4;303.09999999999997;163.45;268.04999999999995;261.15;213.2;277.2;131.5;253.14999999999998;175.45;139.55;205.29999999999998;309.0;193.25;215.25;340.9;327.05;205.29999999999998;254.14999999999998;257.25;268.2;137.54999999999998;127.6;156.49999999999997;227.25;211.29999999999998;185.39999999999998;168.39999999999998;235.14999999999998;272.2;198.34999999999997;196.34999999999997;353.8;336.79999999999995;163.45;79.75;95.69999999999999;364.8;229.35;209.25;127.6
1468;1349.6499999999999;1223.9;980.25;986.3499999999999;956.3;1147.9;848.55;964.3;638.9;836.55;890.45;1036.25;694.8;760.65;844.55;854.55;604.95;592.95;575.0;616.9499999999999;664.8499999999999;664.8499999999999;676.8499999999999;197.64999999999998;377.34999999999997;437.25;569.05;359.3;329.45;610.9000000000001;580.95;437.25;586.9000000000001;407.3;491.1;315.45000000000005;419.29999999999995;257.55;317.45;431.2;616.9499999999999;305.45;473.15;329.45;227.6;227.6;329.45;371.29999999999995;443.20000000000005;413.25;257.55;167.7;497.15;327.45;335.4;499.20000000000005;119.8;209.65;269.55;95.8;333.34999999999997;331.09999999999997;369.15;578.95;434.9;129.64999999999998;355.20000000000005;494.9;291.2;399.1;366.95;279.3;427.0;285.34999999999997;249.35;506.8;237.45;454.74999999999994
1469;235.8;199.9;99.95;199.9;553.6;371.65000000000003;117.9;99.95;99.95;0.0;253.75;225.79999999999998;17.95;151.54999999999998;0.0;135.85;235.8;199.9;335.75;171.75;107.9;17.95;53.849999999999994;15.95;35.9;161.75;23.9;235.8;0.0;133.85;15.95;0.0;49.849999999999994;153.8;171.75;99.95;15.95;0.0;49.849999999999994;0.0;117.9;115.9;0.0;99.95;99.95;15.95;17.95;445.74999999999994;833.85;774.15;652.8;597.4499999999999;547.6999999999999;702.4999999999999;772.6;626.8499999999999;575.1;541.55;561.75;314.54999999999995;555.85;707.0999999999999;577.3;689.05;823.35;300.75;292.7;559.3499999999999;490.09999999999997;539.8499999999999;588.05;581.2499999999999;406.4;533.4499999999999;485.59999999999997;754.25;1307.6;1482.7999999999997
1470;539.7;829.5000000000001;89.95;0.0;539.7;449.75;89.95;179.9;0.0;89.95;109.9;179.9;269.85;269.85;329.70000000000005;19.95;199.85;89.95;179.9;179.9;89.95;89.95;0.0;89.95;359.8;359.8;0.0;19.95;59.849999999999994;0.0;0.0;89.95;179.9;0.0;89.95;0.0;109.9;0.0;89.95;0.0;89.95;0.0;399.7;0.0;19.95;179.9;0.0;179.9;109.9;199.85;0.0;89.95;179.9;359.8;89.95;89.95;179.9;89.95;89.95;0.0;0.0;0.0;0.0;179.9;39.9;400.74999999999994;129.5;130.54999999999998;168.35;277.54999999999995;399.35;51.8;193.55;90.64999999999999;167.64999999999998;149.45;168.35;194.25
1471;77.85;25.95;103.8;51.9;0.0;51.9;25.95;51.9;129.75;51.9;155.7;0.0;181.65;25.95;385.34999999999997;411.29999999999995;269.55;1078.0;732.65;844.4499999999999;197.64999999999998;249.55;487.09999999999997;590.9;301.45;129.75;319.4;568.95;185.64999999999998;572.9499999999999;241.54999999999998;159.7;279.5;349.35;397.25;319.4;201.65;89.85;119.8;0.0;115.8;89.85;89.85;29.95;89.85;85.85;85.85;119.8;591.35;831.2;385.59999999999997;569.5000000000001;715.3000000000001;900.9;279.65;609.3500000000001;389.6;325.65;549.35;391.55000000000007;279.70000000000005;435.5;549.5;105.85000000000001;455.49999999999994;545.35;555.4;599.35;579.4000000000001;361.59999999999997;279.70000000000005;944.95;195.75;189.7;285.70000000000005;109.85000000000001;299.7;439.45000000000005
1472;0.0;22.95;0.0;0.0;91.8;0.0;22.95;0.0;0.0;0.0;22.95;25.95;22.95;74.85;204.6;103.8;22.95;97.8;51.9;51.9;77.85;25.95;48.9;0.0;25.95;48.9;25.95;94.8;25.95;25.95;45.9;48.9;22.95;97.8;0.0;77.85;22.95;22.95;51.9;51.9;71.85;0.0;22.95;51.9;0.0;45.9;22.95;74.85;22.95;0.0;0.0;25.95;68.85;0.0;22.95;45.9;0.0;22.95;51.9;48.9;25.95;68.85;0.0;140.7;22.95;25.95;0.0;0.0;0.0;22.95;0.0;0.0;0.0;25.95;0.0;25.95;22.95;0.0
1473;589.0500000000001;640.9000000000001;487.90000000000003;368.90000000000003;499.8;571.2;674.9;572.05;450.5;416.5;639.2;730.1500000000001;642.6;515.95;633.25;700.4000000000001;593.3000000000001;499.8;696.15;553.35;630.7;458.15000000000003;428.40000000000003;472.6;373.15;480.25;730.1500000000001;553.35;523.6;606.9;486.2;630.7;684.25;642.6;571.2;504.05;380.8;416.5;232.05;603.95;315.35;321.3;238.0;190.4;166.6;270.3;53.550000000000004;345.1;279.65000000000003;249.9;303.45;206.55;200.60000000000002;413.1;295.8;319.6;331.5;2125.0;2629.9;547.4;285.6;436.05;453.05;303.45;362.95000000000005;205.7;1660.8999999999999;3836.9;1826.65;1531.6999999999998;1608.2;1540.2;867.8499999999999;1401.6499999999999;2014.5;1359.15;1854.7000000000003;1769.7000000000003
1474;119.8;47.9;83.8;173.64999999999998;221.55;71.8;221.45;131.7;35.9;245.34999999999997;131.7;107.69999999999999;143.7;83.8;35.9;107.69999999999999;83.8;439.09999999999997;858.3;790.4;1157.5;951.95;836.15;1031.6999999999998;752.5;658.5999999999999;616.55;718.5;524.85;415.1;397.04999999999995;395.2;642.5999999999999;470.94999999999993;672.45;458.9;433.04999999999995;293.4;287.29999999999995;564.8;608.6499999999999;546.8499999999999;395.15;221.5;387.2;265.45;345.25;554.8;462.9;401.04999999999995;203.55;227.5;568.8;518.8499999999999;253.39999999999998;431.04999999999995;305.35;381.2;239.45;233.5;289.4;491.0;488.9;562.75;538.6999999999999;301.35;185.6;423.1;381.2;401.15;361.25;191.49999999999997;175.6;905.05;1212.8500000000001;1378.5;2576.1000000000004;1506.5500000000002
1475;15.95;0.0;0.0;47.849999999999994;93.8;31.9;15.95;79.75;57.849999999999994;67.85;31.9;0.0;41.9;25.95;0.0;0.0;0.0;0.0;0.0;0.0;15.95;25.95;93.8;0.0;0.0;0.0;25.95;15.95;0.0;51.9;25.95;0.0;15.95;0.0;0.0;0.0;41.9;0.0;15.95;25.95;0.0;15.95;0.0;0.0;41.9;0.0;15.95;25.95;0.0;25.95;0.0;0.0;0.0;0.0;15.95;0.0;41.9;0.0;15.95;15.95;25.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.95;15.95;0.0
1476;1457.82;1231.3;1189.4;1207.5;1686.5;1343.1999999999998;1101.55;1546.75;1145.6;808.25;1109.65;1778.4;1145.6;1025.85;1263.45;1125.5500000000002;868.21;754.44;627.67;870.14;675.52;471.97;716.5799999999999;801.2199999999999;1042.86;1432.11;1292.36;1458.06;965.02;881.21;727.42;1010.9099999999999;1541.9099999999999;1491.96;1251.5;871.21;1004.05;970.15;870.25;1146.71;1269.5;1177.6499999999999;966.0;704.65;730.55;814.35;931.12;855.3199999999999;1056.87;979.9;1001.9499999999999;730.55;714.5999999999999;745.52;640.7;874.3;642.65;744.55;680.7;730.55;534.95;1333.35;425.15;931.17;1524.02;1156.6599999999999;1063.85;1744.6000000000001;1822.3999999999999;1347.3999999999999;1864.3;1384.2199999999998;1129.75;1285.45;1812.3999999999999;1305.3999999999999;1638.75;1570.95
1477;2538.05;3019.3;2791.45;2322.3;2945.25;3280.8999999999996;3027.2;2547.8;2308.3;1547.45;3721.7;2457.6;2096.2;2094.4;1918.8000000000002;2020.4499999999998;1639.15;3754.3;5903.6;3257.1500000000005;2879.8;2288.4500000000003;2000.9;1917.1;1883.1;2698.0;1747.1;2120.65;2272.25;1583.25;1671.25;1703.05;2423.95;1719.0500000000002;2012.9;2322.45;1767.2;1739.2;2150.8;2186.35;2002.8000000000002;1234.0;2320.4;1843.0500000000002;1505.65;2428.3;3021.7;2106.8;2839.8500000000004;2580.2000000000003;1779.3000000000002;1864.1999999999998;2219.8500000000004;2375.0;2362.3;2152.8;2439.4;1858.1999999999998;1427.9500000000003;2269.7500000000005;1809.2;2424.3;2060.05;3221.3;2550.9;2216.6;2220.6000000000004;2326.3500000000004;1630.3500000000001;936.45;1285.8;623.8;562.95;1266.55;2433.75;2040.7;2050.05;1461.35
1478;179.7;189.75;429.34999999999997;369.45;209.65;469.35;379.5;239.6;209.65;389.34999999999997;269.55;269.55;179.7;239.6;179.7;239.6;299.5;269.55;469.35;119.8;219.7;309.55;209.65;149.75;89.85;179.7;89.85;249.64999999999998;249.64999999999998;59.9;119.8;209.65;449.25;239.6;469.35;299.5;179.7;309.55;239.6;269.55;149.75;459.3;219.70000000000002;359.4;209.64999999999998;219.7;209.64999999999998;179.7;369.45;209.65;189.75;209.64999999999998;59.9;89.85;119.8;179.7;149.75;89.85;59.9;119.8;29.95;219.7;149.75;59.9;269.54999999999995;349.54999999999995;29.95;149.75;89.85;29.95;149.75;89.85;149.75;179.7;89.85;29.95;59.9;179.7
1479;119.85000000000001;199.75;127.75;191.70000000000002;247.6;159.8;79.9;151.75;79.9;39.95;111.80000000000001;95.85000000000001;239.70000000000002;239.70000000000002;55.900000000000006;95.85000000000001;15.95;79.9;279.65000000000003;15.95;15.95;87.8;111.80000000000001;175.75;0.0;55.900000000000006;95.85000000000001;279.65000000000003;199.75;191.70000000000002;71.85;71.85;183.65;71.85;119.85000000000001;191.70000000000002;79.9;145.8;83.8;65.9;0.0;119.75;117.8;161.75;103.8;151.64999999999998;81.85000000000001;347.4;0.0;171.64999999999998;329.5;173.7;191.6;185.65;91.85;313.45;131.8;91.85;375.40000000000003;15.95;121.80000000000001;119.75;275.55;15.95;488.65;382.95;498.79999999999995;1159.35;829.9499999999999;1045.8999999999999;746.2499999999999;772.25;366.99999999999994;554.75;662.4;620.5500000000001;409.04999999999995;750.3000000000001
1480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.95;0.0;35.9;35.9;17.95;0.0;35.9;17.95;17.95;17.95;0.0;0.0;0.0;17.95;35.9;17.95;0.0;0.0;0.0;0.0;0.0;17.95;0.0;35.9;0.0;0.0;0.0;0.0;0.0;17.95;0.0;17.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1481;240.14999999999998;353.05;383.3;358.95000000000005;323.9;509.6;234.25;234.25;307.15000000000003;371.95;465.90000000000003;403.8;350.9;195.45000000000002;181.4;408.75;153.35;269.40000000000003;316.35;347.1;474.0;348.25;136.6;101.55;156.55;340.15000000000003;142.55;213.25;259.09999999999997;295.3;232.20000000000002;356.3;207.3;245.15;162.5;323.9;522.9000000000001;398.9;672.4499999999999;943.75;665.1999999999999;699.85;547.05;485.9;364.05;531.9499999999999;339.1;418.95;428.79999999999995;335.15;269.15000000000003;320.3;506.00000000000006;451.00000000000006;466.74999999999994;552.6;257.2;562.6;344.04999999999995;316.1;331.25;373.9;485.84999999999997;453.99999999999994;378.20000000000005;92.6;246.24999999999997;598.8;260.45000000000005;224.35000000000002;515.95;329.3;417.3;165.5;294.34999999999997;276.15000000000003;636.5000000000001;344.74999999999994
1482;109.54999999999998;129.45;99.55;59.699999999999996;189.34999999999997;79.75;59.8;9.95;79.69999999999999;19.9;159.35;99.6;109.6;49.8;119.5;169.25;59.75;169.29999999999998;129.39999999999998;89.6;149.29999999999998;626.9;169.25;268.65;248.74999999999997;348.29999999999995;338.34999999999997;119.39999999999999;149.35;169.14999999999998;169.2;119.54999999999998;129.35;109.54999999999998;179.14999999999998;49.75;19.95;0.0;0.0;39.9;0.0;0.0;0.0;19.95;0.0;0.0;0.0;19.95;0.0;0.0;19.95;0.0;19.95;19.95;0.0;19.95;39.9;19.9;0.0;0.0;19.9;29.9;39.849999999999994;29.849999999999998;39.849999999999994;29.9;9.95;0.0;29.849999999999998;49.849999999999994;0.0;59.8;29.9;9.95;79.69999999999999;39.9;69.64999999999999;89.6
1483;127.6;143.54999999999998;111.64999999999999;143.54999999999998;127.6;111.64999999999999;15.95;95.69999999999999;143.54999999999998;143.54999999999998;79.75;191.39999999999998;79.75;111.64999999999999;191.39999999999998;79.75;47.849999999999994;31.9;95.69999999999999;143.54999999999998;95.69999999999999;47.849999999999994;79.75;63.8;47.849999999999994;111.64999999999999;159.5;79.75;31.9;63.8;79.75;63.8;111.64999999999999;79.75;79.75;63.8;95.69999999999999;127.6;31.9;111.64999999999999;79.75;95.69999999999999;95.69999999999999;47.849999999999994;127.6;47.849999999999994;111.64999999999999;159.5;191.39999999999998;79.75;95.69999999999999;63.8;111.64999999999999;127.6;111.64999999999999;95.69999999999999;95.69999999999999;95.69999999999999;15.95;95.69999999999999;79.75;95.69999999999999;111.64999999999999;95.69999999999999;79.75;31.9;159.5;175.45;79.75;95.69999999999999;79.75;95.69999999999999;63.8;79.75;159.5;79.75;207.35;159.5
1484;25.95;25.95;77.85;51.9;51.9;129.75;0.0;129.75;25.95;51.9;51.9;103.8;25.95;129.75;77.85;103.8;77.85;51.9;103.8;2248.75;5025.1;2352.55;1247.2;283.7;501.65;321.75;219.7;321.75;257.75;115.9;205.85;205.85;373.65000000000003;411.7;295.8;179.9;321.75;269.85;231.8;231.8;179.9;269.85;231.8;115.9;257.75;347.70000000000005;0.0;179.9;193.75;167.8;231.8;231.8;269.85;411.7;89.95;141.85;463.6;141.85;89.95;231.8;205.85;25.95;115.9;269.85;115.9;25.95;138.85;206.54999999999998;291.65;108.75;45.9;323.59999999999997;412.15;309.65;88.8;82.8;245.75;271.7
1485;;0.0;0.0;;;;;;;;0.0;0.0;0.0;0.0;17.95;17.95;17.95;0.0;71.8;35.9;17.95;35.9;35.9;17.95;0.0;0.0;53.849999999999994;0.0;17.95;35.9;35.9;53.849999999999994;107.69999999999999;17.95;0.0;53.849999999999994;0.0;35.9;0.0;71.75;8.95;35.849999999999994;62.8;44.75;62.7;107.5;98.6;53.8;53.699999999999996;35.8;62.75;44.75;194.70000000000002;803.0;699.3000000000001;861.9000000000001;1038.7;826.0500000000001;943.9;494.35;1038.7;785.15;708.2500000000001;535.3;1007.95;717.2500000000001;975.95;1598.45;908.1;744.1;1302.5;526.35;349.65000000000003;426.5;562.2;335.50000000000006;335.50000000000006;637.2
1486;69.3;24.75;44.550000000000004;44.550000000000004;54.45;74.25;34.65;49.5;39.6;9.9;59.400000000000006;19.8;64.35000000000001;49.5;34.65;44.550000000000004;14.850000000000001;34.65;34.65;49.5;9.9;19.8;9.9;19.8;9.9;19.8;4.95;19.8;34.65;9.9;44.550000000000004;9.9;14.850000000000001;9.9;19.8;9.9;4.95;4.95;14.850000000000001;24.75;24.75;34.65;34.65;14.850000000000001;9.9;9.9;4.95;14.850000000000001;9.9;;0.0;4.95;;4.95;4.95;19.8;0.0;4.95;19.8;9.9;0.0;4.95;14.850000000000001;19.8;9.9;4.95;4.95;9.9;0.0;14.850000000000001;9.9;0.0;4.95;14.850000000000001;24.75;19.8;39.6;24.75
1487;276.45000000000005;348.0;262.35;374.40000000000003;525.8000000000001;541.9000000000001;434.3;539.6999999999999;623.9999999999999;540.4;400.45000000000005;565.75;374.40000000000003;509.9;548.5500000000001;631.9499999999999;356.45000000000005;540.25;386.59999999999997;534.3;276.95;314.85;203.0;125.35000000000001;185.25;412.5;301.0;319.1;247.2;109.45;115.55;251.45;412.65;276.95;250.89999999999998;161.39999999999998;269.0;328.9;323.0;306.9;291.0;344.45;251.25;317.25;151.6;476.75;516.75;468.65;301.2;576.45;636.55;530.84;536.65;734.0999999999999;622.45;462.79999999999995;490.7;483.0;253.29999999999998;450.9;251.14999999999998;462.59999999999997;287.2;494.9;389.2;261.2;335.20000000000005;443.0;273.2;498.65;187.55;189.45000000000002;109.7;299.15;341.15;309.2;321.15;337.2
1488;17.95;99.5;268.65;109.45;213.04999999999998;232.95;127.4;127.39999999999999;127.39999999999999;165.25;175.2;137.35;185.14999999999998;139.29999999999998;89.55;79.6;95.6;19.9;104.29999999999998;82.5;74.55;94.44999999999999;69.44999999999999;67.64999999999999;57.7;124.29999999999998;103.55;155.29999999999998;42.75;164.04999999999998;39.7;79.5;150.2;90.4;99.35;99.25;167.0;95.49999999999999;131.35;101.45;96.35;112.35;125.3;70.55;68.6;50.699999999999996;102.55000000000001;122.2;82.6;130.25;68.55000000000001;63.6;82.45;133.2;87.35000000000001;97.2;58.65;29.700000000000003;58.550000000000004;75.55;40.65;98.45;93.44999999999999;83.6;43.85;19.8;63.550000000000004;83.55;105.35;97.3;100.35000000000001;120.19999999999999;48.6;150.95;71.6;219.65000000000003;114.15;227.55
1489;350.9;382.79999999999995;334.95;366.84999999999997;829.4;590.15;446.59999999999997;1023.0999999999999;949.55;562.5;941.75;1424.5;955.4000000000001;843.75;857.75;628.25;426.74999999999994;831.8499999999999;965.5500000000001;999.4;1087.3;897.6;836.1999999999999;558.5;740.05;784.1500000000001;822.0;971.8;767.95;740.3000000000001;588.45;1013.5999999999999;1125.5;724.1;794.0500000000001;1075.4;1023.55;746.3;830.0999999999999;924.05;1111.15;857.8000000000001;694.3;430.9;668.35;542.5999999999999;648.25;724.4;736.3;845.85;859.9;406.95;644.25;1003.55;596.3499999999999;596.4;827.9000000000001;1207.25;1476.5;1029.6;1049.55;1176.95;1272.9999999999998;1057.5;1833.7999999999997;909.8499999999999;776.05;1554.05;1069.3;1388.7;781.9000000000001;857.9;1001.6000000000001;820.05;1053.25;881.6;568.35;913.95
1490;195.65;407.25;280.45;264.5;469.1;467.15;439.15;301.45;255.55;121.75;345.4;331.4;377.29999999999995;137.7;225.6;2001.6999999999998;870.15;1056.85;670.5999999999999;661.65;557.8000000000001;516.95;349.3;287.45;227.54999999999998;466.0;432.15;409.2;174.65;402.2;409.2;476.1;443.04999999999995;333.35;386.25;165.7;89.85;59.9;29.95;149.75;119.8;239.6;29.95;269.55;209.65;119.8;149.75;149.75;89.85;209.65;179.7;29.95;239.6;149.75;299.5;179.7;149.75;179.7;59.9;179.7;89.85;269.55;89.85;29.95;209.65;29.95;89.85;59.9;119.8;119.8;179.7;209.65;119.8;59.9;269.55;119.8;239.6;119.8
1491;;;;;;;;;;;0.0;0.0;0.0;0.0;99.95;0.0;99.95;99.95;99.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;199.9;99.95;0.0;0.0;0.0;0.0;199.9;0.0;199.9;0.0;0.0;99.95;0.0;99.95;0.0;0.0;99.95;0.0;0.0;0.0;0.0;99.95;0.0;0.0;0.0;99.95;299.85;0.0;0.0;0.0;0.0;0.0;0.0;99.95;99.95;0.0;99.95;99.95;99.95;0.0;0.0;0.0;99.95;99.95;0.0;0.0;0.0;199.9;399.8;0.0;0.0
1492;139.75;209.55;139.75;139.8;119.75;79.85;79.8;79.8;159.6;189.59999999999997;139.65;209.7;219.55;159.64999999999998;399.25;1028.25;1148.05;1567.35;1387.65;469.25;59.900000000000006;2755.3500000000004;1617.3500000000001;628.8499999999999;1227.9500000000003;1199.6499999999999;1263.65;1317.2;898.2;902.2499999999999;507.09999999999997;722.6500000000001;1261.6;966.1999999999999;876.35;832.35;932.1999999999999;616.85;876.5;598.85;545.0;944.15;754.65;774.6;529.1;622.75;507.1;377.34999999999997;832.45;684.7499999999999;628.6999999999999;335.35;507.15;606.75;602.8499999999999;922.3499999999999;297.5;556.85;337.45000000000005;517.0999999999999;459.2;764.5500000000001;473.09999999999997;660.6999999999999;736.7;389.34999999999997;377.25;754.6500000000001;634.9;379.34999999999997;509.20000000000005;293.45;523.0500000000001;447.25;365.34999999999997;499.1;457.2;551.0500000000001
1493;499.5;299.70000000000005;499.5;649.35;599.4000000000001;349.65000000000003;749.25;249.75;399.6;499.5;149.85000000000002;449.55;649.35;349.65000000000003;399.6;149.85000000000002;299.70000000000005;399.6;299.70000000000005;299.70000000000005;449.55;249.75;199.8;249.75;149.85000000000002;299.70000000000005;349.65000000000003;299.70000000000005;249.75;299.5;239.2;309.25;599.0;319.2;329.35;329.15;489.15000000000003;149.45;529.15;339.3;159.39999999999998;309.45;219.70000000000002;169.75000000000003;109.85000000000001;279.6;109.85000000000001;49.95;179.70000000000002;219.5;189.65000000000003;289.55;79.8;259.5;139.7;359.40000000000003;249.55;29.849999999999998;149.45;139.5;339.50000000000006;169.14999999999998;269.45000000000005;119.80000000000001;319.4;209.55000000000004;189.45000000000002;279.20000000000005;349.25;439.20000000000005;149.65;279.40000000000003;209.55000000000004;488.95;1217.5;1497.3999999999999;1007.95;318.79999999999995
1494;109.83;59.89;14.97;64.91;105.82;59.88;44.910000000000004;34.96;14.97;94.86;104.81;134.76;14.97;64.91;79.84;244.5;539.09;254.81;79.83999999999999;239.60000000000002;329.62;94.77;394.62000000000006;169.64;219.51;339.49;189.57;452.61;444.64;447.57;419.78999999999996;272.15999999999997;323.86;299.03;169.46;219.2;78.64999999999999;271.16999999999996;141.51999999999998;212.25;252.24999999999997;382.96;406.04;75.8;212.39;254.38;231.35;350.0799999999999;326.09000000000003;403.90999999999997;143.54999999999998;123.64999999999999;144.59;291.15;198.39999999999998;298.09999999999997;336.04999999999995;103.72;149.6;173.47;140.54999999999998;310.09;260.25;207.39999999999998;138.55;261.29999999999995;83.77;352.0;195.45;129.6;235.35;155.55;89.75;151.5;217.35;200.39999999999998;191.39999999999998;265.05
1495;129.75;77.85;77.85;207.6;181.65;155.7;245.54999999999998;413.25;141.75;163.7;193.64999999999998;267.5;249.55;499.85;422.79999999999995;370.04999999999995;460.9;322.24999999999994;419.0;306.2;371.2;509.9;660.4999999999999;655.6499999999999;422.99999999999994;711.5500000000001;576.85;490.9;500.94999999999993;392.95;393.2;259.45;457.1;449.0499999999999;301.34999999999997;586.75;410.20000000000005;233.5;336.25;533.95;340.35;530.8;241.45;470.1;193.64999999999998;279.45;305.45;432.1;488.05;425.15;249.45000000000002;461.09999999999997;146.7;470.45000000000005;654.75;542.7;492.8;398.65;340.9;361.6;321.79999999999995;304.95;308.04999999999995;363.6;274.15;296.95;200.24999999999997;514.6;287.09999999999997;501.65;369.75;1122.75;1377.2;1389.9999999999998;1023.05;1459.65;957.1999999999999;1370.8
1496;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;69.95;69.95;0.0;0.0;0.0;0.0;0.0;0.0;139.9;;;;;;;;;;;;;;0.0;0.0;;69.95;;;;;;;;;;;;;;;;
1497;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;9.9;9.9;4.95;;0.0;4.95;0.0;4.95;0.0;4.95;0.0;4.95
1498;509.15;179.7;299.5;329.45;778.6999999999999;239.6;419.3;269.55;479.2;209.65;539.1;389.34999999999997;479.2;329.45;389.34999999999997;569.05;449.25;509.15;419.3;299.5;479.2;329.45;359.4;179.7;239.6;269.55;539.1;179.7;239.6;299.5;59.9;329.45;299.5;239.6;419.3;419.3;269.55;209.65;329.45;419.3;209.65;299.5;239.6;329.45;179.7;239.6;389.34999999999997;299.5;209.65;299.5;419.3;239.6;329.45;359.4;149.75;209.65;239.6;269.55;239.6;329.45;389.34999999999997;479.2;419.3;179.7;299.5;269.55;269.55;239.6;239.6;239.6;239.6;179.7;149.75;419.3;209.65;329.45;269.55;239.6
1499;341.05;195.5;570.6999999999999;616.55;725.6;751.25;679.3499999999999;855.05;747.4499999999999;591.9499999999999;580.15;677.5999999999999;761.1999999999999;531.75;410.59999999999997;703.65;623.85;488.54999999999995;488.54999999999995;520.3499999999999;444.35;354.6;346.79999999999995;312.85;406.5;304.84999999999997;370.2;348.45;225.14999999999998;382.5;362.6;267.0;426.2;398.5;388.35;512.3;570.2;390.6;346.84999999999997;426.79999999999995;548.3499999999999;360.70000000000005;450.5;143.45;418.75;366.79999999999995;422.75;390.6;428.5;402.65;281.04999999999995;275.0;319.0;384.8;203.1;277.1;366.9;199.25;444.59999999999997;454.59999999999997;374.9;281.04999999999995;268.95;340.84999999999997;382.7;83.7;297.05;472.55;253.0;322.7;292.95;322.9;265.2;209.35;334.8;233.05;203.1;220.95
1500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;9.95;0.0;9.95;19.9;0.0;9.95;9.95;19.9;0.0;9.95;0.0;0.0;39.8;19.9;0.0;0.0;0.0;0.0;9.95;0.0;19.9;19.9
